runtime_days,infected,reinfected,long_covid_cases,min_productivity,param_name,param_value,run,agents,backend
69,566,0,35,77.8,initial_infected_agents,20,32,1000,gpu
68,633,0,56,76.2,initial_infected_agents,20,33,1000,gpu
65,549,0,23,76.32264041900635,initial_infected_agents,20,34,1000,gpu
65,645,0,52,71.67453651428222,initial_infected_agents,20,35,1000,gpu
68,401,0,15,82.2,initial_infected_agents,20,36,1000,gpu
72,513,0,33,79.0477258682251,initial_infected_agents,20,37,1000,gpu
65,593,0,45,69.36228408813476,initial_infected_agents,20,38,1000,gpu
69,542,0,14,72.21052179336547,initial_infected_agents,20,39,1000,gpu
69,577,0,48,72.92762603759766,initial_infected_agents,20,40,1000,gpu
77,582,0,35,78.18412742614747,initial_infected_agents,20,41,1000,gpu
71,600,0,48,71.35653800964356,initial_infected_agents,20,42,1000,gpu
65,483,0,29,78.5,initial_infected_agents,20,43,1000,gpu
74,607,0,32,68.53475837707519,initial_infected_agents,20,44,1000,gpu
68,615,0,55,77.8,initial_infected_agents,20,45,1000,gpu
67,656,0,65,71.46282577514648,initial_infected_agents,20,46,1000,gpu
67,543,0,24,82.52034893035889,initial_infected_agents,20,47,1000,gpu
69,641,0,47,67.20521564483643,initial_infected_agents,20,48,1000,gpu
87,409,5,15,84.271222448349,initial_infected_agents,20,49,1000,gpu
74,598,0,26,72.49925899505615,precaution_pct,0,0,1000,gpu
66,682,0,57,70.70452270507812,precaution_pct,0,1,1000,gpu
79,499,0,33,78.8986120223999,precaution_pct,0,2,1000,gpu
76,664,0,33,65.0408519744873,precaution_pct,0,3,1000,gpu
79,564,0,57,72.57488746643065,precaution_pct,0,4,1000,gpu
82,753,1,61,60.16985969543457,precaution_pct,0,5,1000,gpu
77,541,0,40,76.21669425964356,precaution_pct,0,6,1000,gpu
70,674,0,48,68.87192153930664,precaution_pct,0,7,1000,gpu
78,593,0,35,71.55868339538574,precaution_pct,0,8,1000,gpu
83,713,0,42,65.97501029968262,precaution_pct,0,9,1000,gpu
71,587,0,34,76.56109294891358,precaution_pct,0,10,1000,gpu
72,644,0,59,78.3,precaution_pct,0,11,1000,gpu
76,695,0,58,71.406729888916,precaution_pct,0,12,1000,gpu
53,20,0,1,99.17463808059692,precaution_pct,0,13,1000,gpu
70,634,0,41,68.694575881958,precaution_pct,0,14,1000,gpu
80,624,0,34,71.04314651489258,precaution_pct,0,15,1000,gpu
72,521,0,30,78.9,precaution_pct,0,16,1000,gpu
66,659,0,41,72.7,precaution_pct,0,17,1000,gpu
74,553,0,33,71.1036865234375,precaution_pct,0,18,1000,gpu
73,707,0,50,65.08254814147949,precaution_pct,0,19,1000,gpu
139,681,126,39,69.43885707855225,precaution_pct,0,20,1000,gpu
68,573,0,61,76.07594928741455,precaution_pct,0,21,1000,gpu
75,727,0,62,68.36529922485352,precaution_pct,0,22,1000,gpu
67,675,0,46,64.92871341705322,precaution_pct,0,23,1000,gpu
73,641,0,41,69.92082576751709,precaution_pct,0,24,1000,gpu
68,568,0,33,74.78830223083497,precaution_pct,0,25,1000,gpu
65,641,0,55,75.0,precaution_pct,0,26,1000,gpu
143,783,526,49,56.493546676635745,precaution_pct,0,27,1000,gpu
73,655,0,71,75.53926811218261,precaution_pct,0,28,1000,gpu
73,324,0,16,86.2,precaution_pct,0,29,1000,gpu
73,488,0,30,77.38360996246338,precaution_pct,0,30,1000,gpu
75,681,0,47,64.74507484436035,precaution_pct,0,31,1000,gpu
75,594,0,31,76.2,precaution_pct,0,32,1000,gpu
75,667,0,62,74.10567626953124,precaution_pct,0,33,1000,gpu
81,621,0,25,73.55408573150635,precaution_pct,0,34,1000,gpu
83,665,0,45,70.89543762207032,precaution_pct,0,35,1000,gpu
67,585,0,29,71.45583810806274,precaution_pct,0,36,1000,gpu
152,768,438,65,63.92898101806641,precaution_pct,0,37,1000,gpu
69,698,0,52,64.48784255981445,precaution_pct,0,38,1000,gpu
70,600,0,16,69.9,precaution_pct,0,39,1000,gpu
75,595,0,49,73.43497734069824,precaution_pct,0,40,1000,gpu
96,634,15,37,76.22611274719237,precaution_pct,0,41,1000,gpu
74,628,0,50,70.63375511169434,precaution_pct,0,42,1000,gpu
70,600,0,39,73.81167488098144,precaution_pct,0,43,1000,gpu
102,633,1,31,67.58101186752319,precaution_pct,0,44,1000,gpu
74,662,0,60,77.2,precaution_pct,0,45,1000,gpu
84,703,0,60,68.47402648925781,precaution_pct,0,46,1000,gpu
75,585,0,26,81.99273223876953,precaution_pct,0,47,1000,gpu
91,707,5,47,65.17356452941895,precaution_pct,0,48,1000,gpu
90,454,0,22,82.09833698272705,precaution_pct,0,49,1000,gpu
86,577,0,35,73.0215051651001,precaution_pct,30,0,1000,gpu
66,612,0,53,73.29250602722168,precaution_pct,30,1,1000,gpu
78,420,0,28,82.4547721862793,precaution_pct,30,2,1000,gpu
73,663,0,34,64.5382833480835,precaution_pct,30,3,1000,gpu
79,510,0,38,75.1865406036377,precaution_pct,30,4,1000,gpu
83,729,1,54,63.09824180603027,precaution_pct,30,5,1000,gpu
81,543,0,40,77.31363677978516,precaution_pct,30,6,1000,gpu
72,641,0,47,70.48152828216553,precaution_pct,30,7,1000,gpu
78,560,0,29,70.6592342376709,precaution_pct,30,8,1000,gpu
81,646,0,36,69.27472248077393,precaution_pct,30,9,1000,gpu
82,545,0,35,78.4626579284668,precaution_pct,30,10,1000,gpu
68,586,0,53,79.4,precaution_pct,30,11,1000,gpu
71,706,0,70,69.42840957641602,precaution_pct,30,12,1000,gpu
53,20,0,1,99.17463808059692,precaution_pct,30,13,1000,gpu
79,664,0,48,66.82593135833741,precaution_pct,30,14,1000,gpu
135,743,407,53,68.29651775360107,precaution_pct,30,15,1000,gpu
83,509,0,26,79.5,precaution_pct,30,16,1000,gpu
70,601,0,34,74.51740798950195,precaution_pct,30,17,1000,gpu
90,562,0,29,69.61896190643311,precaution_pct,30,18,1000,gpu
68,667,0,47,66.85696029663086,precaution_pct,30,19,1000,gpu
116,626,56,37,71.33869590759278,precaution_pct,30,20,1000,gpu
72,557,0,47,77.24152183532715,precaution_pct,30,21,1000,gpu
69,709,0,66,68.86731834411621,precaution_pct,30,22,1000,gpu
83,663,0,33,65.63881187438965,precaution_pct,30,23,1000,gpu
72,640,0,38,69.44693756103516,precaution_pct,30,24,1000,gpu
76,552,0,32,76.42887420654296,precaution_pct,30,25,1000,gpu
65,586,0,58,77.88687038421631,precaution_pct,30,26,1000,gpu
73,622,0,31,69.99473762512207,precaution_pct,30,27,1000,gpu
74,654,0,70,75.45651588439941,precaution_pct,30,28,1000,gpu
73,290,0,11,89.22619727253914,precaution_pct,30,29,1000,gpu
81,435,0,27,78.26843643188477,precaution_pct,30,30,1000,gpu
76,677,0,47,64.19619674682617,precaution_pct,30,31,1000,gpu
82,573,0,33,77.2,precaution_pct,30,32,1000,gpu
73,667,0,62,74.50956707000734,precaution_pct,30,33,1000,gpu
47,9,0,1,99.5,precaution_pct,30,34,1000,gpu
84,634,0,51,72.9798776626587,precaution_pct,30,35,1000,gpu
72,482,0,21,78.8,precaution_pct,30,36,1000,gpu
78,505,0,40,78.9,precaution_pct,30,37,1000,gpu
68,634,0,48,67.83767623901366,precaution_pct,30,38,1000,gpu
96,602,3,18,69.97928667068481,precaution_pct,30,39,1000,gpu
70,601,0,57,74.3113395690918,precaution_pct,30,40,1000,gpu
81,608,0,39,78.81827945709229,precaution_pct,30,41,1000,gpu
74,610,0,44,70.50693092346192,precaution_pct,30,42,1000,gpu
68,509,0,26,76.8,precaution_pct,30,43,1000,gpu
138,790,458,58,57.24552803039551,precaution_pct,30,44,1000,gpu
69,651,0,56,77.9,precaution_pct,30,45,1000,gpu
71,675,0,53,71.82551441192628,precaution_pct,30,46,1000,gpu
73,548,0,27,82.78628883361816,precaution_pct,30,47,1000,gpu
80,679,0,50,65.21667556762696,precaution_pct,30,48,1000,gpu
97,426,6,20,83.43310565948487,precaution_pct,30,49,1000,gpu
76,583,0,32,74.13792190551757,precaution_pct,50,0,1000,gpu
65,618,0,52,72.00393486022949,precaution_pct,50,1,1000,gpu
79,419,0,25,83.01474742889404,precaution_pct,50,2,1000,gpu
81,594,0,23,69.0373230934143,precaution_pct,50,3,1000,gpu
78,483,0,37,76.31495037078857,precaution_pct,50,4,1000,gpu
78,681,0,47,64.99188499450683,precaution_pct,50,5,1000,gpu
81,533,0,34,77.99256210327148,precaution_pct,50,6,1000,gpu
65,604,0,47,71.45052089691161,precaution_pct,50,7,1000,gpu
82,548,0,36,73.41083145141602,precaution_pct,50,8,1000,gpu
86,617,2,34,71.82194137573242,precaution_pct,50,9,1000,gpu
74,504,0,36,81.39912185668945,precaution_pct,50,10,1000,gpu
71,571,0,48,81.80000000000001,precaution_pct,50,11,1000,gpu
70,672,0,63,70.45614776611329,precaution_pct,50,12,1000,gpu
53,20,0,1,99.17463808059692,precaution_pct,50,13,1000,gpu
70,589,0,40,71.97286567687988,precaution_pct,50,14,1000,gpu
81,544,0,30,76.29551124572754,precaution_pct,50,15,1000,gpu
67,460,0,28,81.60000000000001,precaution_pct,50,16,1000,gpu
73,586,0,30,77.97904052734374,precaution_pct,50,17,1000,gpu
76,562,0,40,70.64323387145997,precaution_pct,50,18,1000,gpu
70,666,0,51,66.54047966003418,precaution_pct,50,19,1000,gpu
84,570,0,36,75.09388275146485,precaution_pct,50,20,1000,gpu
71,562,0,49,78.31059951782227,precaution_pct,50,21,1000,gpu
67,694,0,64,69.39485702514648,precaution_pct,50,22,1000,gpu
73,603,0,38,69.06322612762452,precaution_pct,50,23,1000,gpu
68,574,0,41,71.72082595825195,precaution_pct,50,24,1000,gpu
76,473,0,22,78.54446773529052,precaution_pct,50,25,1000,gpu
66,543,0,51,78.5,precaution_pct,50,26,1000,gpu
72,591,0,25,71.36952495574951,precaution_pct,50,27,1000,gpu
79,608,0,68,78.04061012268066,precaution_pct,50,28,1000,gpu
85,271,0,14,89.61948004961013,precaution_pct,50,29,1000,gpu
82,392,0,23,79.6852071762085,precaution_pct,50,30,1000,gpu
69,671,0,56,66.35137252807617,precaution_pct,50,31,1000,gpu
73,536,0,32,77.60000000000001,precaution_pct,50,32,1000,gpu
78,649,0,62,76.60299835205078,precaution_pct,50,33,1000,gpu
140,735,396,57,67.71846675872804,precaution_pct,50,34,1000,gpu
69,619,0,55,73.00170803070068,precaution_pct,50,35,1000,gpu
73,365,0,19,83.65815200805665,precaution_pct,50,36,1000,gpu
77,497,0,46,80.4,precaution_pct,50,37,1000,gpu
69,608,0,44,68.50196762084961,precaution_pct,50,38,1000,gpu
73,529,0,15,73.25842070579529,precaution_pct,50,39,1000,gpu
74,575,0,52,74.57068367004395,precaution_pct,50,40,1000,gpu
80,568,0,31,78.89715690612793,precaution_pct,50,41,1000,gpu
74,600,0,54,71.53257656097412,precaution_pct,50,42,1000,gpu
73,456,0,30,80.0,precaution_pct,50,43,1000,gpu
85,590,0,27,70.00376243591309,precaution_pct,50,44,1000,gpu
72,620,0,62,79.60000000000001,precaution_pct,50,45,1000,gpu
84,674,0,51,69.29600410461425,precaution_pct,50,46,1000,gpu
93,527,3,22,83.28740921020508,precaution_pct,50,47,1000,gpu
82,649,1,43,67.06057586669922,precaution_pct,50,48,1000,gpu
93,426,7,19,84.33766117095946,precaution_pct,50,49,1000,gpu
88,551,0,27,74.40309896469117,precaution_pct,80,0,1000,gpu
64,569,0,53,74.4434139251709,precaution_pct,80,1,1000,gpu
85,365,0,24,85.15772533416748,precaution_pct,80,2,1000,gpu
83,494,0,16,73.58575963973999,precaution_pct,80,3,1000,gpu
79,479,0,35,77.51673812866211,precaution_pct,80,4,1000,gpu
84,688,0,50,63.664234542846685,precaution_pct,80,5,1000,gpu
83,515,0,48,78.15893898010253,precaution_pct,80,6,1000,gpu
68,570,0,40,72.32338066101075,precaution_pct,80,7,1000,gpu
82,490,0,27,73.29073352813721,precaution_pct,80,8,1000,gpu
72,568,0,34,72.73771591186524,precaution_pct,80,9,1000,gpu
87,473,0,28,81.80000000000001,precaution_pct,80,10,1000,gpu
73,527,0,48,83.89999999999999,precaution_pct,80,11,1000,gpu
71,612,0,49,73.16236000061035,precaution_pct,80,12,1000,gpu
62,55,0,2,97.0,precaution_pct,80,13,1000,gpu
64,531,0,31,72.46526432037354,precaution_pct,80,14,1000,gpu
82,471,0,22,79.23673322200774,precaution_pct,80,15,1000,gpu
66,309,0,22,88.1,precaution_pct,80,16,1000,gpu
76,604,0,28,75.1752468109131,precaution_pct,80,17,1000,gpu
108,477,21,27,71.91916198730468,precaution_pct,80,18,1000,gpu
81,607,0,35,68.57197570800781,precaution_pct,80,19,1000,gpu
109,596,49,36,72.76299476623535,precaution_pct,80,20,1000,gpu
72,559,0,46,77.55508441925049,precaution_pct,80,21,1000,gpu
77,644,0,49,71.20427417755127,precaution_pct,80,22,1000,gpu
74,609,0,41,68.75808048248291,precaution_pct,80,23,1000,gpu
96,507,9,23,73.68723983764649,precaution_pct,80,24,1000,gpu
81,448,0,24,79.37962398529052,precaution_pct,80,25,1000,gpu
64,524,0,50,78.60000000000001,precaution_pct,80,26,1000,gpu
73,588,0,29,71.87208061218261,precaution_pct,80,27,1000,gpu
81,618,0,63,76.59649391174317,precaution_pct,80,28,1000,gpu
74,305,0,12,88.08638174533844,precaution_pct,80,29,1000,gpu
77,389,0,25,81.96099472045898,precaution_pct,80,30,1000,gpu
76,578,0,43,68.89556465148927,precaution_pct,80,31,1000,gpu
72,493,0,32,79.3,precaution_pct,80,32,1000,gpu
82,582,0,58,76.91666145324707,precaution_pct,80,33,1000,gpu
41,8,0,1,99.5,precaution_pct,80,34,1000,gpu
84,553,0,40,74.29055480957032,precaution_pct,80,35,1000,gpu
67,345,0,12,84.2986873626709,precaution_pct,80,36,1000,gpu
86,467,0,37,82.63890762329102,precaution_pct,80,37,1000,gpu
74,513,0,40,73.32940521240235,precaution_pct,80,38,1000,gpu
74,444,0,15,78.60000000000001,precaution_pct,80,39,1000,gpu
69,511,0,44,77.34022216796875,precaution_pct,80,40,1000,gpu
81,501,0,37,81.24611244201661,precaution_pct,80,41,1000,gpu
74,577,0,49,71.5497371673584,precaution_pct,80,42,1000,gpu
74,303,0,20,87.5,precaution_pct,80,43,1000,gpu
94,447,1,25,77.04282178878785,precaution_pct,80,44,1000,gpu
74,592,0,59,80.69999999999999,precaution_pct,80,45,1000,gpu
75,633,0,60,71.92809391021729,precaution_pct,80,46,1000,gpu
84,490,0,27,83.56063938140869,precaution_pct,80,47,1000,gpu
91,635,0,45,68.50304222106934,precaution_pct,80,48,1000,gpu
89,442,0,22,82.96154727935792,precaution_pct,80,49,1000,gpu
60,854,0,68,60.699999999999996,avg_degree,10,0,1000,gpu
58,878,0,80,59.099999999999994,avg_degree,10,1,1000,gpu
63,849,0,63,59.20000000000001,avg_degree,10,2,1000,gpu
57,858,0,30,55.00000000000001,avg_degree,10,3,1000,gpu
60,834,0,74,58.5,avg_degree,10,4,1000,gpu
57,878,0,61,56.49159278869629,avg_degree,10,5,1000,gpu
61,854,0,64,57.099999999999994,avg_degree,10,6,1000,gpu
59,862,0,67,57.099999999999994,avg_degree,10,7,1000,gpu
62,846,0,48,58.099999999999994,avg_degree,10,8,1000,gpu
63,836,0,50,57.400000000000006,avg_degree,10,9,1000,gpu
61,816,0,46,59.00000000000001,avg_degree,10,10,1000,gpu
59,852,0,66,62.5,avg_degree,10,11,1000,gpu
59,869,0,87,59.599999999999994,avg_degree,10,12,1000,gpu
63,831,0,22,59.8,avg_degree,10,13,1000,gpu
57,840,0,60,60.0,avg_degree,10,14,1000,gpu
57,848,0,46,60.0,avg_degree,10,15,1000,gpu
58,829,0,46,64.5,avg_degree,10,16,1000,gpu
60,844,0,59,59.00000000000001,avg_degree,10,17,1000,gpu
62,816,0,53,55.89999999999999,avg_degree,10,18,1000,gpu
62,870,0,64,60.3,avg_degree,10,19,1000,gpu
57,822,0,42,60.4,avg_degree,10,20,1000,gpu
65,831,0,83,63.04698715209961,avg_degree,10,21,1000,gpu
56,877,0,83,59.20000000000001,avg_degree,10,22,1000,gpu
62,862,0,60,52.800000000000004,avg_degree,10,23,1000,gpu
58,834,0,52,57.400000000000006,avg_degree,10,24,1000,gpu
63,817,0,41,62.3,avg_degree,10,25,1000,gpu
57,856,0,74,62.8,avg_degree,10,26,1000,gpu
57,839,0,41,55.00000000000001,avg_degree,10,27,1000,gpu
57,882,0,100,61.788300323486325,avg_degree,10,28,1000,gpu
59,818,0,28,62.9,avg_degree,10,29,1000,gpu
61,777,0,57,64.0,avg_degree,10,30,1000,gpu
61,869,0,73,56.3,avg_degree,10,31,1000,gpu
58,818,0,38,60.699999999999996,avg_degree,10,32,1000,gpu
58,862,0,71,58.3,avg_degree,10,33,1000,gpu
59,859,0,45,63.0,avg_degree,10,34,1000,gpu
65,848,0,60,61.6,avg_degree,10,35,1000,gpu
57,859,0,33,57.00000000000001,avg_degree,10,36,1000,gpu
61,844,0,69,63.0,avg_degree,10,37,1000,gpu
58,883,0,55,52.6,avg_degree,10,38,1000,gpu
63,835,0,21,54.699999999999996,avg_degree,10,39,1000,gpu
61,848,0,85,62.4,avg_degree,10,40,1000,gpu
63,846,0,46,63.7,avg_degree,10,41,1000,gpu
74,827,0,68,60.07196044921874,avg_degree,10,42,1000,gpu
57,840,0,42,61.6,avg_degree,10,43,1000,gpu
58,852,0,43,56.49999999999999,avg_degree,10,44,1000,gpu
69,840,0,77,64.2,avg_degree,10,45,1000,gpu
73,855,0,67,57.699999999999996,avg_degree,10,46,1000,gpu
63,826,0,53,68.0,avg_degree,10,47,1000,gpu
59,849,0,80,54.89999999999999,avg_degree,10,48,1000,gpu
58,829,0,30,61.9,avg_degree,10,49,1000,gpu
50,948,0,68,50.0,avg_degree,30,0,1000,gpu
50,955,0,87,46.8,avg_degree,30,1,1000,gpu
53,955,0,69,47.3,avg_degree,30,2,1000,gpu
51,948,0,43,48.0,avg_degree,30,3,1000,gpu
51,947,0,74,48.5,avg_degree,30,4,1000,gpu
54,951,0,75,48.699999999999996,avg_degree,30,5,1000,gpu
49,949,0,64,45.9,avg_degree,30,6,1000,gpu
49,953,0,81,45.699999999999996,avg_degree,30,7,1000,gpu
52,949,0,62,46.3,avg_degree,30,8,1000,gpu
51,943,0,67,48.699999999999996,avg_degree,30,9,1000,gpu
51,944,0,51,46.199999999999996,avg_degree,30,10,1000,gpu
50,946,0,51,49.1,avg_degree,30,11,1000,gpu
50,951,0,79,50.0,avg_degree,30,12,1000,gpu
50,941,0,37,53.29999999999999,avg_degree,30,13,1000,gpu
51,948,0,73,50.1,avg_degree,30,14,1000,gpu
50,953,0,66,48.5,avg_degree,30,15,1000,gpu
52,948,0,49,51.800000000000004,avg_degree,30,16,1000,gpu
50,951,0,63,47.8,avg_degree,30,17,1000,gpu
52,946,0,62,44.599999999999994,avg_degree,30,18,1000,gpu
52,945,0,62,45.8,avg_degree,30,19,1000,gpu
51,940,0,67,50.0,avg_degree,30,20,1000,gpu
50,950,0,84,48.1,avg_degree,30,21,1000,gpu
50,952,0,87,43.50000000000001,avg_degree,30,22,1000,gpu
50,943,0,64,44.3,avg_degree,30,23,1000,gpu
52,945,0,62,44.99999999999999,avg_degree,30,24,1000,gpu
50,943,0,55,50.4,avg_degree,30,25,1000,gpu
54,952,0,90,49.7,avg_degree,30,26,1000,gpu
52,952,0,54,47.5,avg_degree,30,27,1000,gpu
50,954,0,84,48.6,avg_degree,30,28,1000,gpu
49,939,0,38,46.3,avg_degree,30,29,1000,gpu
52,941,0,47,48.199999999999996,avg_degree,30,30,1000,gpu
50,952,0,75,47.199999999999996,avg_degree,30,31,1000,gpu
53,937,0,53,48.699999999999996,avg_degree,30,32,1000,gpu
50,953,0,75,46.8,avg_degree,30,33,1000,gpu
52,951,0,55,52.0,avg_degree,30,34,1000,gpu
51,950,0,72,50.3,avg_degree,30,35,1000,gpu
51,952,0,43,46.8,avg_degree,30,36,1000,gpu
51,951,0,87,50.1,avg_degree,30,37,1000,gpu
50,951,0,78,45.199999999999996,avg_degree,30,38,1000,gpu
56,942,0,41,46.3,avg_degree,30,39,1000,gpu
51,949,0,91,49.1,avg_degree,30,40,1000,gpu
51,951,0,53,49.8,avg_degree,30,41,1000,gpu
52,938,0,82,52.1,avg_degree,30,42,1000,gpu
49,941,0,42,49.8,avg_degree,30,43,1000,gpu
49,945,0,60,51.300000000000004,avg_degree,30,44,1000,gpu
55,943,0,84,49.9,avg_degree,30,45,1000,gpu
50,943,0,82,47.4,avg_degree,30,46,1000,gpu
52,941,0,58,56.00000000000001,avg_degree,30,47,1000,gpu
51,948,0,85,42.50000000000001,avg_degree,30,48,1000,gpu
52,947,0,50,51.5,avg_degree,30,49,1000,gpu
47,955,0,75,47.099999999999994,avg_degree,50,0,1000,gpu
47,960,0,98,48.0,avg_degree,50,1,1000,gpu
49,959,0,64,44.199999999999996,avg_degree,50,2,1000,gpu
49,957,0,50,46.099999999999994,avg_degree,50,3,1000,gpu
48,957,0,81,47.5,avg_degree,50,4,1000,gpu
49,958,0,74,46.5,avg_degree,50,5,1000,gpu
46,955,0,60,44.9,avg_degree,50,6,1000,gpu
49,958,0,80,45.099999999999994,avg_degree,50,7,1000,gpu
52,960,0,63,45.199999999999996,avg_degree,50,8,1000,gpu
50,951,0,71,47.199999999999996,avg_degree,50,9,1000,gpu
49,957,0,48,45.49999999999999,avg_degree,50,10,1000,gpu
47,959,0,59,44.8,avg_degree,50,11,1000,gpu
48,958,0,74,47.599999999999994,avg_degree,50,12,1000,gpu
47,956,0,40,48.199999999999996,avg_degree,50,13,1000,gpu
48,957,0,79,47.3,avg_degree,50,14,1000,gpu
47,955,0,63,48.0,avg_degree,50,15,1000,gpu
48,956,0,54,50.2,avg_degree,50,16,1000,gpu
48,959,0,65,47.4,avg_degree,50,17,1000,gpu
51,957,0,64,41.5,avg_degree,50,18,1000,gpu
51,954,0,55,47.099999999999994,avg_degree,50,19,1000,gpu
47,951,0,64,45.9,avg_degree,50,20,1000,gpu
49,955,0,90,48.5,avg_degree,50,21,1000,gpu
46,959,0,91,41.300000000000004,avg_degree,50,22,1000,gpu
47,954,0,80,42.400000000000006,avg_degree,50,23,1000,gpu
48,957,0,59,44.9,avg_degree,50,24,1000,gpu
49,957,0,53,47.199999999999996,avg_degree,50,25,1000,gpu
51,958,0,85,47.199999999999996,avg_degree,50,26,1000,gpu
50,956,0,49,44.199999999999996,avg_degree,50,27,1000,gpu
48,959,0,84,48.1,avg_degree,50,28,1000,gpu
48,954,0,38,48.3,avg_degree,50,29,1000,gpu
48,953,0,50,48.1,avg_degree,50,30,1000,gpu
49,958,0,83,44.3,avg_degree,50,31,1000,gpu
50,954,0,60,46.9,avg_degree,50,32,1000,gpu
50,960,0,82,45.699999999999996,avg_degree,50,33,1000,gpu
49,960,0,65,48.0,avg_degree,50,34,1000,gpu
48,958,0,60,47.5,avg_degree,50,35,1000,gpu
51,957,0,41,46.0,avg_degree,50,36,1000,gpu
51,957,0,74,48.9,avg_degree,50,37,1000,gpu
46,958,0,75,42.00000000000001,avg_degree,50,38,1000,gpu
51,957,0,51,45.9,avg_degree,50,39,1000,gpu
48,958,0,70,47.599999999999994,avg_degree,50,40,1000,gpu
49,959,0,56,45.8,avg_degree,50,41,1000,gpu
49,956,0,79,48.4,avg_degree,50,42,1000,gpu
48,955,0,49,49.9,avg_degree,50,43,1000,gpu
50,956,0,55,49.6,avg_degree,50,44,1000,gpu
51,953,0,91,47.3,avg_degree,50,45,1000,gpu
47,957,0,83,43.8,avg_degree,50,46,1000,gpu
49,958,0,63,53.49999999999999,avg_degree,50,47,1000,gpu
50,958,0,80,41.900000000000006,avg_degree,50,48,1000,gpu
48,959,0,50,49.0,avg_degree,50,49,1000,gpu
50,959,0,72,46.8,avg_degree,70,0,1000,gpu
46,959,0,95,44.39999999999999,avg_degree,70,1,1000,gpu
49,959,0,66,44.39999999999999,avg_degree,70,2,1000,gpu
47,958,0,47,46.4,avg_degree,70,3,1000,gpu
50,957,0,76,48.0,avg_degree,70,4,1000,gpu
50,959,0,67,46.3,avg_degree,70,5,1000,gpu
49,959,0,62,44.699999999999996,avg_degree,70,6,1000,gpu
50,958,0,77,45.699999999999996,avg_degree,70,7,1000,gpu
50,960,0,57,43.2,avg_degree,70,8,1000,gpu
49,958,0,64,47.099999999999994,avg_degree,70,9,1000,gpu
49,954,0,57,44.199999999999996,avg_degree,70,10,1000,gpu
47,958,0,60,46.599999999999994,avg_degree,70,11,1000,gpu
48,960,0,77,46.599999999999994,avg_degree,70,12,1000,gpu
48,956,0,45,49.4,avg_degree,70,13,1000,gpu
47,958,0,83,46.199999999999996,avg_degree,70,14,1000,gpu
48,957,0,73,46.4,avg_degree,70,15,1000,gpu
49,958,0,51,49.9,avg_degree,70,16,1000,gpu
48,958,0,70,47.8,avg_degree,70,17,1000,gpu
47,958,0,63,40.7,avg_degree,70,18,1000,gpu
50,954,0,66,44.9,avg_degree,70,19,1000,gpu
49,950,0,65,46.0,avg_degree,70,20,1000,gpu
49,958,0,83,45.3,avg_degree,70,21,1000,gpu
46,960,0,80,42.400000000000006,avg_degree,70,22,1000,gpu
49,954,0,65,41.400000000000006,avg_degree,70,23,1000,gpu
49,960,0,64,44.49999999999999,avg_degree,70,24,1000,gpu
48,959,0,54,45.199999999999996,avg_degree,70,25,1000,gpu
50,959,0,94,48.6,avg_degree,70,26,1000,gpu
48,959,0,53,46.099999999999994,avg_degree,70,27,1000,gpu
50,958,0,84,46.8,avg_degree,70,28,1000,gpu
51,956,0,34,45.8,avg_degree,70,29,1000,gpu
50,957,0,52,48.4,avg_degree,70,30,1000,gpu
47,958,0,81,44.99999999999999,avg_degree,70,31,1000,gpu
49,958,0,62,46.699999999999996,avg_degree,70,32,1000,gpu
47,958,0,80,44.8,avg_degree,70,33,1000,gpu
46,959,0,64,46.599999999999994,avg_degree,70,34,1000,gpu
50,957,0,64,47.4,avg_degree,70,35,1000,gpu
51,960,0,44,46.0,avg_degree,70,36,1000,gpu
47,956,0,75,47.8,avg_degree,70,37,1000,gpu
47,959,0,85,42.6,avg_degree,70,38,1000,gpu
51,957,0,51,44.699999999999996,avg_degree,70,39,1000,gpu
47,958,0,89,45.199999999999996,avg_degree,70,40,1000,gpu
49,959,0,56,47.0,avg_degree,70,41,1000,gpu
50,956,0,77,45.4,avg_degree,70,42,1000,gpu
50,957,0,40,47.5,avg_degree,70,43,1000,gpu
48,958,0,52,49.1,avg_degree,70,44,1000,gpu
51,957,0,89,46.699999999999996,avg_degree,70,45,1000,gpu
47,956,0,88,43.400000000000006,avg_degree,70,46,1000,gpu
50,957,0,70,51.5,avg_degree,70,47,1000,gpu
47,957,0,77,43.7,avg_degree,70,48,1000,gpu
47,957,0,45,49.5,avg_degree,70,49,1000,gpu
56,18,0,0,99.4,v_start_time,0,0,1000,gpu
63,61,0,8,97.39966282844543,v_start_time,0,1,1000,gpu
52,14,0,1,99.06018671095372,v_start_time,0,2,1000,gpu
54,25,0,0,98.9,v_start_time,0,3,1000,gpu
44,7,0,0,99.6,v_start_time,0,4,1000,gpu
61,35,0,0,98.2,v_start_time,0,5,1000,gpu
46,8,0,0,99.6,v_start_time,0,6,1000,gpu
60,57,0,4,96.59905500411988,v_start_time,0,7,1000,gpu
53,26,0,1,98.46790063679218,v_start_time,0,8,1000,gpu
54,28,0,1,99.5,v_start_time,0,9,1000,gpu
52,21,0,0,99.2,v_start_time,0,10,1000,gpu
70,91,0,5,97.46026058197022,v_start_time,0,11,1000,gpu
57,12,0,0,99.6,v_start_time,0,12,1000,gpu
40,5,0,0,99.7,v_start_time,0,13,1000,gpu
48,18,0,0,99.3,v_start_time,0,14,1000,gpu
50,17,0,0,99.4,v_start_time,0,15,1000,gpu
